Timestamp,Image,Model_Source,Evidence_Type,Confidence_Score,Confidence_Text,Visualized,Coords
2026-01-16T23:26:40.800964,scene_12,Standard_Model,Person,0.9724244475364685,97.24%,YES,"[547, 2, 1534, 581]"
2026-01-16T23:26:40.800964,scene_12,Custom_Model,Gun,0.4070192575454712,40.70%,YES,"[182, 395, 589, 578]"
2026-01-16T23:26:40.800964,scene_12,Custom_Model,Gun,0.3042348027229309,30.42%,YES,"[1056, 514, 1372, 834]"
2026-01-16T23:26:40.800964,scene_12,Standard_Model,Laptop,0.27511483430862427,27.51%,NO,"[769, 599, 931, 765]"
2026-01-16T23:26:40.800964,scene_12,Standard_Model,Laptop,0.1021982803940773,10.22%,NO,"[0, 578, 1528, 1008]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.06571376323699951,6.57%,NO,"[1098, 465, 1202, 579]"
2026-01-16T23:26:40.800964,scene_12,Standard_Model,Cell Phone,0.06261509656906128,6.26%,NO,"[1110, 486, 1185, 553]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.05788928270339966,5.79%,NO,"[762, 607, 781, 651]"
2026-01-16T23:26:40.800964,scene_12,Standard_Model,Laptop,0.048695411533117294,4.87%,NO,"[1242, 405, 1378, 540]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.047382697463035583,4.74%,NO,"[869, 457, 905, 480]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.023999713361263275,2.40%,NO,"[1014, 445, 1207, 592]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.019098622724413872,1.91%,NO,"[655, 610, 763, 691]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.016766471788287163,1.68%,NO,"[1143, 475, 1166, 512]"
2026-01-16T23:26:40.800964,scene_12,Standard_Model,Scissors,0.016581688076257706,1.66%,NO,"[1115, 487, 1188, 552]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.014614730142056942,1.46%,NO,"[653, 546, 782, 690]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.013476007618010044,1.35%,NO,"[1119, 474, 1180, 541]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.012830160558223724,1.28%,NO,"[28, 0, 1529, 875]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.012529348023235798,1.25%,NO,"[700, 553, 736, 610]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.010889808647334576,1.09%,NO,"[707, 616, 763, 689]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.007765546441078186,0.78%,NO,"[376, 238, 404, 300]"
2026-01-16T23:26:40.800964,scene_12,Standard_Model,Cell Phone,0.007407160475850105,0.74%,NO,"[1108, 519, 1153, 553]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.006424434017390013,0.64%,NO,"[683, 549, 756, 671]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.006113331764936447,0.61%,NO,"[1111, 538, 1299, 782]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.005941660609096289,0.59%,NO,"[175, 384, 738, 721]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.005774796009063721,0.58%,NO,"[1016, 478, 1146, 554]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.005241610109806061,0.52%,NO,"[1007, 431, 1254, 791]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.005171816796064377,0.52%,NO,"[842, 469, 858, 493]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.004457594361156225,0.45%,NO,"[1065, 604, 1243, 779]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.004421949852257967,0.44%,NO,"[1158, 478, 1186, 520]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.004052313044667244,0.41%,NO,"[631, 507, 940, 771]"
2026-01-16T23:26:40.800964,scene_12,Standard_Model,Scissors,0.00322580523788929,0.32%,NO,"[1036, 486, 1186, 552]"
2026-01-16T23:26:40.800964,scene_12,Standard_Model,Laptop,0.0031179343350231647,0.31%,NO,"[341, 219, 444, 324]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.0030573271214962006,0.31%,NO,"[173, 287, 1321, 739]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.002751193707808852,0.28%,NO,"[816, 631, 885, 745]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.002533842111006379,0.25%,NO,"[1237, 395, 1382, 541]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.002392915775999427,0.24%,NO,"[1057, 461, 1216, 657]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.0023348238319158554,0.23%,NO,"[444, 569, 504, 642]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.002294351812452078,0.23%,NO,"[536, 2, 1225, 592]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.0021334439516067505,0.21%,NO,"[847, 456, 871, 482]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.001964689465239644,0.20%,NO,"[982, 448, 1486, 919]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.0018338217632845044,0.18%,NO,"[862, 424, 1206, 665]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.0017777862958610058,0.18%,NO,"[338, 456, 434, 531]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.0017278606537729502,0.17%,NO,"[603, 337, 1523, 871]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.001688462565653026,0.17%,NO,"[361, 397, 586, 554]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.0016530636930838227,0.17%,NO,"[764, 585, 937, 781]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.001618188340216875,0.16%,NO,"[0, 250, 988, 1012]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.0015447057085111737,0.15%,NO,"[651, 581, 788, 761]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.001492639654316008,0.15%,NO,"[1163, 540, 1343, 738]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.001489879796281457,0.15%,NO,"[818, 633, 880, 682]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.0014783961232751608,0.15%,NO,"[0, 161, 514, 909]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.0014146118192002177,0.14%,NO,"[1290, 712, 1372, 823]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.0013696118257939816,0.14%,NO,"[1095, 507, 1275, 692]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.0013092465233057737,0.13%,NO,"[1285, 433, 1337, 502]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.001304642646573484,0.13%,NO,"[1009, 466, 1062, 535]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.0012959074229001999,0.13%,NO,"[337, 213, 447, 327]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.001242504920810461,0.12%,NO,"[1181, 544, 1272, 645]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.0012417176039889455,0.12%,NO,"[0, 389, 366, 1024]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.0012281248345971107,0.12%,NO,"[1074, 653, 1096, 686]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.0012086579808965325,0.12%,NO,"[449, 551, 574, 639]"
2026-01-16T23:26:40.800964,scene_12,Standard_Model,Cell Phone,0.001179807703010738,0.12%,NO,"[1051, 509, 1161, 552]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.0011558880796656013,0.12%,NO,"[622, 460, 841, 708]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.001118461019359529,0.11%,NO,"[627, 317, 724, 443]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.0011052869958803058,0.11%,NO,"[867, 451, 921, 498]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.0010941206710413098,0.11%,NO,"[622, 539, 745, 675]"
2026-01-16T23:26:40.801605,scene_12,Custom_Model,Gun,0.0010788162471726537,0.11%,NO,"[835, 698, 876, 723]"
