Timestamp,Image,Model_Source,Evidence_Type,Confidence_Score,Confidence_Text,Visualized,Coords
2026-01-16T23:26:43.582796,scene_3,Standard_Model,Cell Phone,0.7367700338363647,73.68%,YES,"[322, 557, 418, 699]"
2026-01-16T23:26:43.582796,scene_3,Standard_Model,Cell Phone,0.16704954206943512,16.70%,NO,"[411, 638, 531, 703]"
2026-01-16T23:26:43.582796,scene_3,Standard_Model,Cell Phone,0.07532812654972076,7.53%,NO,"[331, 625, 418, 698]"
2026-01-16T23:26:43.582796,scene_3,Custom_Model,Gun,0.04969166964292526,4.97%,NO,"[344, 431, 1103, 759]"
2026-01-16T23:26:43.582796,scene_3,Custom_Model,Gun,0.04879304766654968,4.88%,NO,"[314, 539, 424, 707]"
2026-01-16T23:26:43.582796,scene_3,Standard_Model,Cup,0.025644607841968536,2.56%,NO,"[921, 537, 1070, 634]"
2026-01-16T23:26:43.582796,scene_3,Custom_Model,Gun,0.015092363581061363,1.51%,NO,"[516, 316, 767, 372]"
2026-01-16T23:26:43.582796,scene_3,Custom_Model,Gun,0.012953957542777061,1.30%,NO,"[434, 405, 456, 427]"
2026-01-16T23:26:43.582796,scene_3,Custom_Model,Gun,0.012406141497194767,1.24%,NO,"[340, 255, 1365, 751]"
2026-01-16T23:26:43.582796,scene_3,Custom_Model,Gun,0.008572494611144066,0.86%,NO,"[0, 0, 1360, 173]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.007575932890176773,0.76%,NO,"[629, 652, 692, 679]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.006862692069262266,0.69%,NO,"[503, 261, 760, 385]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.00638617854565382,0.64%,NO,"[405, 469, 857, 608]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0062770964577794075,0.63%,NO,"[834, 469, 1104, 638]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.006178667303174734,0.62%,NO,"[567, 461, 1100, 643]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.006178620737046003,0.62%,NO,"[122, 626, 151, 638]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.005700321402400732,0.57%,NO,"[594, 473, 766, 544]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.005435077473521233,0.54%,NO,"[764, 248, 1008, 452]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0037693011108785868,0.38%,NO,"[310, 544, 543, 726]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.003729292657226324,0.37%,NO,"[538, 444, 772, 550]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.003426169976592064,0.34%,NO,"[516, 317, 768, 439]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0034030815586447716,0.34%,NO,"[186, 519, 258, 544]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0033198220189660788,0.33%,NO,"[300, 409, 770, 719]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0032985538709908724,0.33%,NO,"[897, 482, 1052, 568]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0030154194682836533,0.30%,NO,"[650, 709, 814, 768]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0029874625615775585,0.30%,NO,"[831, 430, 1118, 569]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0029852704610675573,0.30%,NO,"[642, 691, 676, 713]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0028928774408996105,0.29%,NO,"[7, 81, 1350, 170]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.002797246677801013,0.28%,NO,"[434, 541, 460, 567]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0027672904543578625,0.28%,NO,"[676, 712, 753, 763]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0027298929635435343,0.27%,NO,"[663, 692, 678, 710]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0026637627743184566,0.27%,NO,"[838, 456, 888, 475]"
2026-01-16T23:26:43.582796,scene_3,Standard_Model,Cell Phone,0.002616611775010824,0.26%,NO,"[323, 557, 386, 642]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.00256316177546978,0.26%,NO,"[519, 349, 544, 376]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0023502225521951914,0.24%,NO,"[5, 36, 877, 173]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.002179475501179695,0.22%,NO,"[580, 495, 746, 566]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0021249339915812016,0.21%,NO,"[594, 498, 717, 541]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0020360664930194616,0.20%,NO,"[556, 142, 578, 165]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0020325572695583105,0.20%,NO,"[533, 144, 553, 166]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.002025399822741747,0.20%,NO,"[835, 468, 911, 544]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.001986359478905797,0.20%,NO,"[0, 0, 456, 446]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0019410712411627173,0.19%,NO,"[582, 332, 612, 354]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0018973182886838913,0.19%,NO,"[519, 324, 546, 357]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0018902420997619629,0.19%,NO,"[814, 419, 1222, 644]"
2026-01-16T23:26:43.582796,scene_3,Standard_Model,Cup,0.001875109737738967,0.19%,NO,"[788, 428, 805, 456]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0017718077870085835,0.18%,NO,"[541, 144, 558, 165]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.001734567922540009,0.17%,NO,"[411, 507, 560, 581]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0016733482480049133,0.17%,NO,"[683, 713, 726, 742]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0016667402815073729,0.17%,NO,"[677, 712, 709, 734]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0016467306995764375,0.16%,NO,"[760, 336, 775, 373]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0016237437957897782,0.16%,NO,"[502, 255, 1074, 504]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.001583087956532836,0.16%,NO,"[858, 428, 887, 447]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0015001633437350392,0.15%,NO,"[654, 492, 764, 531]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.001497467397712171,0.15%,NO,"[703, 501, 763, 526]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0014718768652528524,0.15%,NO,"[919, 542, 1073, 636]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0014461170649155974,0.14%,NO,"[786, 425, 805, 456]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0014198410790413618,0.14%,NO,"[1352, 143, 1364, 171]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0014048831071704626,0.14%,NO,"[819, 259, 1365, 691]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0013783940812572837,0.14%,NO,"[651, 732, 710, 765]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0013513060985133052,0.14%,NO,"[593, 303, 610, 317]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.001346753560937941,0.13%,NO,"[649, 743, 667, 762]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0013336677802726626,0.13%,NO,"[0, 424, 704, 761]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Blood Stain,0.0013142500538378954,0.13%,NO,"[185, 519, 258, 546]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0013121739029884338,0.13%,NO,"[0, 253, 859, 719]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.001297504990361631,0.13%,NO,"[471, 553, 492, 573]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0012837755493819714,0.13%,NO,"[658, 717, 700, 754]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0012736230855807662,0.13%,NO,"[0, 215, 154, 495]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.001271305838599801,0.13%,NO,"[475, 141, 493, 163]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0012454345123842359,0.12%,NO,"[6, 37, 906, 382]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0012205272214487195,0.12%,NO,"[0, 303, 192, 730]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.00120608473662287,0.12%,NO,"[454, 548, 487, 574]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0011901389807462692,0.12%,NO,"[399, 621, 537, 710]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0011468223528936505,0.11%,NO,"[413, 544, 430, 578]"
2026-01-16T23:26:43.582796,scene_3,Standard_Model,Cell Phone,0.0011150653008371592,0.11%,NO,"[327, 621, 533, 702]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0010899308836087584,0.11%,NO,"[0, 319, 389, 757]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Blood Stain,0.0010897767497226596,0.11%,NO,"[531, 640, 1357, 768]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0010863872012123466,0.11%,NO,"[246, 458, 542, 712]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0010763048194348812,0.11%,NO,"[612, 254, 634, 271]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Blood Stain,0.0010741502046585083,0.11%,NO,"[26, 599, 909, 768]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0010604544077068567,0.11%,NO,"[672, 687, 702, 708]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0010585200507193804,0.11%,NO,"[738, 217, 1365, 515]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0010105213150382042,0.10%,NO,"[274, 129, 288, 151]"
2026-01-16T23:26:43.583803,scene_3,Custom_Model,Gun,0.0010046986863017082,0.10%,NO,"[0, 541, 85, 666]"
