Timestamp,Image,Model_Source,Evidence_Type,Confidence_Score,Confidence_Text,Visualized,Coords
2026-01-16T22:31:00.284044,scene_6,Standard_Model,Person,0.9573919773101807,95.74%,YES,"[339, 215, 1050, 771]"
2026-01-16T22:31:00.284188,scene_6,Standard_Model,Cell Phone,0.8844982385635376,88.45%,YES,"[1319, 656, 1499, 760]"
2026-01-16T22:31:00.284296,scene_6,Standard_Model,Cup,0.8439152836799622,84.39%,YES,"[42, 587, 136, 692]"
2026-01-16T22:31:00.284352,scene_6,Standard_Model,Bottle,0.8419947028160095,84.20%,YES,"[443, 156, 489, 303]"
2026-01-16T22:31:00.284414,scene_6,Standard_Model,Knife,0.6087515950202942,60.88%,YES,"[691, 761, 1062, 846]"
2026-01-16T22:31:00.284466,scene_6,Standard_Model,Laptop,0.4687715172767639,46.88%,YES,"[313, 784, 470, 862]"
2026-01-16T22:31:00.284593,scene_6,Custom_Model,Gun,0.4172626733779907,41.73%,YES,"[165, 439, 372, 555]"
2026-01-16T22:31:00.284639,scene_6,Custom_Model,Gun,0.30414456129074097,30.41%,YES,"[685, 745, 1071, 913]"
2026-01-16T22:31:00.284518,scene_6,Standard_Model,Laptop,0.20719459652900696,20.72%,NO,"[172, 623, 286, 726]"
2026-01-16T22:31:00.284522,scene_6,Standard_Model,Laptop,0.13054834306240082,13.05%,NO,"[1154, 663, 1267, 764]"
2026-01-16T22:31:00.284690,scene_6,Custom_Model,Gun,0.11963670700788498,11.96%,NO,"[544, 258, 574, 307]"
2026-01-16T22:31:00.284525,scene_6,Standard_Model,Laptop,0.11129218339920044,11.13%,NO,"[1257, 533, 1351, 616]"
2026-01-16T22:31:00.284528,scene_6,Standard_Model,Laptop,0.10324010998010635,10.32%,NO,"[520, 759, 643, 868]"
2026-01-16T22:31:00.284531,scene_6,Standard_Model,Scissors,0.06451939046382904,6.45%,NO,"[592, 648, 679, 761]"
2026-01-16T22:31:00.284533,scene_6,Standard_Model,Laptop,0.05159435421228409,5.16%,NO,"[361, 812, 509, 884]"
2026-01-16T22:31:00.284693,scene_6,Custom_Model,Gun,0.04578670859336853,4.58%,NO,"[1416, 452, 1536, 594]"
2026-01-16T22:31:00.284696,scene_6,Custom_Model,Gun,0.03849521279335022,3.85%,NO,"[9, 0, 1532, 439]"
2026-01-16T22:31:00.284536,scene_6,Standard_Model,Laptop,0.027843337506055832,2.78%,NO,"[1131, 399, 1207, 478]"
2026-01-16T22:31:00.284699,scene_6,Custom_Model,Gun,0.024895556271076202,2.49%,NO,"[1313, 646, 1506, 766]"
2026-01-16T22:31:00.284539,scene_6,Standard_Model,Laptop,0.020369846373796463,2.04%,NO,"[175, 389, 266, 472]"
2026-01-16T22:31:00.284701,scene_6,Custom_Model,Gun,0.018538562580943108,1.85%,NO,"[1133, 432, 1205, 477]"
2026-01-16T22:31:00.284704,scene_6,Custom_Model,Gun,0.01741413213312626,1.74%,NO,"[309, 780, 476, 869]"
2026-01-16T22:31:00.284541,scene_6,Standard_Model,Knife,0.0165848545730114,1.66%,NO,"[1090, 789, 1161, 824]"
2026-01-16T22:31:00.284544,scene_6,Standard_Model,Handbag,0.014370335265994072,1.44%,NO,"[1422, 480, 1535, 585]"
2026-01-16T22:31:00.284706,scene_6,Custom_Model,Gun,0.012809366919100285,1.28%,NO,"[440, 154, 493, 306]"
2026-01-16T22:31:00.284546,scene_6,Standard_Model,Person,0.011210201308131218,1.12%,NO,"[876, 0, 1020, 40]"
2026-01-16T22:31:00.284709,scene_6,Custom_Model,Gun,0.010978220030665398,1.10%,NO,"[1234, 363, 1261, 413]"
2026-01-16T22:31:00.284712,scene_6,Custom_Model,Gun,0.009163061156868935,0.92%,NO,"[12, 5, 1536, 930]"
2026-01-16T22:31:00.284715,scene_6,Custom_Model,Gun,0.008386589586734772,0.84%,NO,"[1186, 680, 1228, 746]"
2026-01-16T22:31:00.284549,scene_6,Standard_Model,Cell Phone,0.008100615814328194,0.81%,NO,"[364, 814, 507, 882]"
2026-01-16T22:31:00.284717,scene_6,Custom_Model,Gun,0.007818274199962616,0.78%,NO,"[306, 751, 519, 908]"
2026-01-16T22:31:00.284720,scene_6,Custom_Model,Gun,0.0068584526889026165,0.69%,NO,"[1206, 350, 1286, 422]"
2026-01-16T22:31:00.284722,scene_6,Custom_Model,Gun,0.0065757641568779945,0.66%,NO,"[526, 257, 578, 318]"
2026-01-16T22:31:00.284552,scene_6,Standard_Model,Scissors,0.006572086829692125,0.66%,NO,"[801, 834, 893, 896]"
2026-01-16T22:31:00.284555,scene_6,Standard_Model,Cell Phone,0.006350983399897814,0.64%,NO,"[1179, 572, 1240, 595]"
2026-01-16T22:31:00.284725,scene_6,Custom_Model,Gun,0.00630909763276577,0.63%,NO,"[1153, 663, 1264, 762]"
2026-01-16T22:31:00.284727,scene_6,Custom_Model,Gun,0.00531647726893425,0.53%,NO,"[331, 198, 1064, 777]"
2026-01-16T22:31:00.284729,scene_6,Custom_Model,Gun,0.005007035564631224,0.50%,NO,"[788, 625, 819, 649]"
2026-01-16T22:31:00.284732,scene_6,Custom_Model,Gun,0.0049470351077616215,0.49%,NO,"[1416, 436, 1534, 950]"
2026-01-16T22:31:00.284557,scene_6,Standard_Model,Laptop,0.004912156146019697,0.49%,NO,"[1205, 352, 1285, 425]"
2026-01-16T22:31:00.284735,scene_6,Custom_Model,Gun,0.004669719375669956,0.47%,NO,"[236, 836, 307, 876]"
2026-01-16T22:31:00.284737,scene_6,Custom_Model,Gun,0.004596319515258074,0.46%,NO,"[374, 532, 497, 657]"
2026-01-16T22:31:00.284739,scene_6,Custom_Model,Gun,0.00459080096334219,0.46%,NO,"[1417, 268, 1535, 611]"
2026-01-16T22:31:00.284741,scene_6,Custom_Model,Gun,0.004185396712273359,0.42%,NO,"[550, 639, 673, 755]"
2026-01-16T22:31:00.284744,scene_6,Custom_Model,Gun,0.004134910646826029,0.41%,NO,"[148, 309, 394, 576]"
2026-01-16T22:31:00.284560,scene_6,Standard_Model,Laptop,0.0038573751226067543,0.39%,NO,"[238, 836, 306, 877]"
2026-01-16T22:31:00.284746,scene_6,Custom_Model,Gun,0.0037624796386808157,0.38%,NO,"[1408, 146, 1536, 834]"
2026-01-16T22:31:00.284749,scene_6,Custom_Model,Gun,0.003735475242137909,0.37%,NO,"[542, 251, 595, 318]"
2026-01-16T22:31:00.284751,scene_6,Custom_Model,Gun,0.0036447900347411633,0.36%,NO,"[205, 404, 232, 459]"
2026-01-16T22:31:00.284562,scene_6,Standard_Model,Laptop,0.0035200263373553753,0.35%,NO,"[522, 252, 595, 318]"
2026-01-16T22:31:00.284753,scene_6,Custom_Model,Gun,0.003454467048868537,0.35%,NO,"[3, 423, 389, 760]"
2026-01-16T22:31:00.284565,scene_6,Standard_Model,Cell Phone,0.0034111167769879103,0.34%,NO,"[361, 865, 447, 897]"
2026-01-16T22:31:00.284756,scene_6,Custom_Model,Gun,0.0032169704791158438,0.32%,NO,"[626, 529, 665, 558]"
2026-01-16T22:31:00.284758,scene_6,Custom_Model,Gun,0.0029809291008859873,0.30%,NO,"[1123, 418, 1214, 540]"
2026-01-16T22:31:00.284761,scene_6,Custom_Model,Gun,0.0029394621960818768,0.29%,NO,"[0, 630, 23, 673]"
2026-01-16T22:31:00.284764,scene_6,Custom_Model,Gun,0.0028420027811080217,0.28%,NO,"[398, 550, 485, 633]"
2026-01-16T22:31:00.284567,scene_6,Standard_Model,Scissors,0.0028192338068038225,0.28%,NO,"[350, 871, 448, 906]"
2026-01-16T22:31:00.284767,scene_6,Custom_Model,Gun,0.0027458900585770607,0.27%,NO,"[27, 0, 1528, 113]"
2026-01-16T22:31:00.284770,scene_6,Custom_Model,Gun,0.002718496834859252,0.27%,NO,"[171, 622, 282, 721]"
2026-01-16T22:31:00.284772,scene_6,Custom_Model,Gun,0.0026809959672391415,0.27%,NO,"[688, 593, 1079, 931]"
2026-01-16T22:31:00.284775,scene_6,Custom_Model,Gun,0.0025213893968611956,0.25%,NO,"[1086, 783, 1168, 827]"
2026-01-16T22:31:00.284570,scene_6,Standard_Model,Knife,0.00241596600972116,0.24%,NO,"[200, 326, 330, 397]"
2026-01-16T22:31:00.284777,scene_6,Custom_Model,Gun,0.002379884710535407,0.24%,NO,"[0, 622, 39, 676]"
2026-01-16T22:31:00.284779,scene_6,Custom_Model,Gun,0.002352759474888444,0.24%,NO,"[1213, 455, 1245, 476]"
2026-01-16T22:31:00.284782,scene_6,Custom_Model,Gun,0.0023523822892457247,0.24%,NO,"[753, 752, 1069, 848]"
2026-01-16T22:31:00.284784,scene_6,Custom_Model,Gun,0.002308506518602371,0.23%,NO,"[524, 527, 1488, 943]"
2026-01-16T22:31:00.284787,scene_6,Custom_Model,Gun,0.002135567832738161,0.21%,NO,"[135, 238, 525, 590]"
2026-01-16T22:31:00.284789,scene_6,Custom_Model,Gun,0.0021127245854586363,0.21%,NO,"[1129, 394, 1237, 480]"
2026-01-16T22:31:00.284792,scene_6,Custom_Model,Gun,0.0020980052649974823,0.21%,NO,"[395, 357, 580, 474]"
2026-01-16T22:31:00.284795,scene_6,Custom_Model,Gun,0.0020822652149945498,0.21%,NO,"[36, 576, 143, 754]"
2026-01-16T22:31:00.284798,scene_6,Custom_Model,Gun,0.002028453629463911,0.20%,NO,"[331, 806, 510, 893]"
2026-01-16T22:31:00.284572,scene_6,Standard_Model,Person,0.0020034925546497107,0.20%,NO,"[1155, 665, 1240, 759]"
2026-01-16T22:31:00.284575,scene_6,Standard_Model,Knife,0.0019981975201517344,0.20%,NO,"[872, 303, 924, 359]"
2026-01-16T22:31:00.284800,scene_6,Custom_Model,Gun,0.0019822679460048676,0.20%,NO,"[485, 707, 515, 728]"
2026-01-16T22:31:00.284577,scene_6,Standard_Model,Wine Glass,0.001923884847201407,0.19%,NO,"[178, 746, 224, 819]"
2026-01-16T22:31:00.284803,scene_6,Custom_Model,Gun,0.001910271355882287,0.19%,NO,"[667, 695, 1407, 947]"
2026-01-16T22:31:00.284805,scene_6,Custom_Model,Gun,0.0017585107125341892,0.18%,NO,"[517, 754, 644, 868]"
2026-01-16T22:31:00.284808,scene_6,Custom_Model,Gun,0.0017060399986803532,0.17%,NO,"[636, 590, 860, 766]"
2026-01-16T22:31:00.284810,scene_6,Custom_Model,Gun,0.0016841806937009096,0.17%,NO,"[163, 433, 374, 720]"
2026-01-16T22:31:00.284813,scene_6,Custom_Model,Gun,0.0016025496879592538,0.16%,NO,"[735, 606, 845, 766]"
2026-01-16T22:31:00.284815,scene_6,Custom_Model,Gun,0.00157241802662611,0.16%,NO,"[1273, 464, 1531, 795]"
2026-01-16T22:31:00.284817,scene_6,Custom_Model,Gun,0.0015688512939959764,0.16%,NO,"[553, 681, 634, 746]"
2026-01-16T22:31:00.284819,scene_6,Custom_Model,Gun,0.0015491946833208203,0.15%,NO,"[864, 297, 930, 361]"
2026-01-16T22:31:00.284822,scene_6,Custom_Model,Blood Stain,0.001498325145803392,0.15%,NO,"[334, 191, 1063, 699]"
2026-01-16T22:31:00.284824,scene_6,Custom_Model,Gun,0.0014790988061577082,0.15%,NO,"[512, 285, 531, 336]"
2026-01-16T22:31:00.284826,scene_6,Custom_Model,Gun,0.0014536356320604682,0.15%,NO,"[614, 204, 837, 383]"
2026-01-16T22:31:00.284829,scene_6,Custom_Model,Gun,0.0014420980587601662,0.14%,NO,"[1362, 406, 1536, 995]"
2026-01-16T22:31:00.284831,scene_6,Custom_Model,Gun,0.0014275950379669666,0.14%,NO,"[762, 626, 817, 658]"
2026-01-16T22:31:00.284834,scene_6,Custom_Model,Gun,0.0013733891537413,0.14%,NO,"[629, 514, 676, 570]"
2026-01-16T22:31:00.284837,scene_6,Custom_Model,Gun,0.0013681588461622596,0.14%,NO,"[1031, 514, 1054, 531]"
2026-01-16T22:31:00.284839,scene_6,Custom_Model,Gun,0.0013554668985307217,0.14%,NO,"[336, 562, 476, 637]"
2026-01-16T22:31:00.284841,scene_6,Custom_Model,Gun,0.00133659434504807,0.13%,NO,"[751, 284, 957, 426]"
2026-01-16T22:31:00.284580,scene_6,Standard_Model,Cell Phone,0.0013309776550158858,0.13%,NO,"[96, 773, 119, 793]"
2026-01-16T22:31:00.284844,scene_6,Custom_Model,Gun,0.001323952805250883,0.13%,NO,"[1037, 643, 1076, 688]"
2026-01-16T22:31:00.284847,scene_6,Custom_Model,Gun,0.0012970638927072287,0.13%,NO,"[1456, 475, 1535, 564]"
2026-01-16T22:31:00.284849,scene_6,Custom_Model,Gun,0.0012865571770817041,0.13%,NO,"[868, 0, 1083, 43]"
2026-01-16T22:31:00.284582,scene_6,Standard_Model,Person,0.0012854114174842834,0.13%,NO,"[874, 0, 1184, 40]"
2026-01-16T22:31:00.284852,scene_6,Custom_Model,Gun,0.001279996708035469,0.13%,NO,"[1084, 718, 1179, 828]"
2026-01-16T22:31:00.284854,scene_6,Custom_Model,Gun,0.0012700579827651381,0.13%,NO,"[904, 759, 1066, 842]"
2026-01-16T22:31:00.284856,scene_6,Custom_Model,Gun,0.0012700477382168174,0.13%,NO,"[556, 712, 578, 742]"
2026-01-16T22:31:00.284859,scene_6,Custom_Model,Gun,0.0012689069844782352,0.13%,NO,"[1223, 626, 1522, 966]"
2026-01-16T22:31:00.284861,scene_6,Custom_Model,Gun,0.0012487616622820497,0.12%,NO,"[1017, 90, 1536, 940]"
2026-01-16T22:31:00.284864,scene_6,Custom_Model,Gun,0.0012401131680235267,0.12%,NO,"[96, 768, 119, 794]"
2026-01-16T22:31:00.284866,scene_6,Custom_Model,Gun,0.0012338707456365228,0.12%,NO,"[556, 702, 606, 745]"
2026-01-16T22:31:00.284869,scene_6,Custom_Model,Gun,0.0012288744328543544,0.12%,NO,"[1137, 438, 1269, 542]"
2026-01-16T22:31:00.284880,scene_6,Custom_Model,Gun,0.001225613639689982,0.12%,NO,"[995, 432, 1536, 1024]"
2026-01-16T22:31:00.284883,scene_6,Custom_Model,Gun,0.0012252377346158028,0.12%,NO,"[1376, 446, 1536, 677]"
2026-01-16T22:31:00.284585,scene_6,Standard_Model,Scissors,0.00120823725592345,0.12%,NO,"[672, 653, 710, 703]"
2026-01-16T22:31:00.284886,scene_6,Custom_Model,Gun,0.001177821890451014,0.12%,NO,"[1091, 607, 1511, 833]"
2026-01-16T22:31:00.284888,scene_6,Custom_Model,Gun,0.0011762717040255666,0.12%,NO,"[749, 624, 833, 678]"
2026-01-16T22:31:00.284891,scene_6,Custom_Model,Gun,0.001172851538285613,0.12%,NO,"[591, 646, 667, 723]"
2026-01-16T22:31:00.284893,scene_6,Custom_Model,Gun,0.0011628124630078673,0.12%,NO,"[0, 0, 200, 516]"
2026-01-16T22:31:00.284588,scene_6,Standard_Model,Scissors,0.0011624885955825448,0.12%,NO,"[700, 829, 894, 899]"
2026-01-16T22:31:00.284896,scene_6,Custom_Model,Gun,0.0011262638727203012,0.11%,NO,"[1194, 454, 1247, 490]"
2026-01-16T22:31:00.284898,scene_6,Custom_Model,Gun,0.0010940900538116693,0.11%,NO,"[406, 375, 464, 415]"
2026-01-16T22:31:00.284900,scene_6,Custom_Model,Blood Stain,0.0010732864029705524,0.11%,NO,"[113, 27, 1536, 963]"
2026-01-16T22:31:00.284903,scene_6,Custom_Model,Gun,0.0010599372908473015,0.11%,NO,"[143, 128, 543, 404]"
2026-01-16T22:31:00.284590,scene_6,Standard_Model,Scissors,0.0010548019781708717,0.11%,NO,"[681, 675, 708, 703]"
2026-01-16T22:31:00.284906,scene_6,Custom_Model,Gun,0.001054697553627193,0.11%,NO,"[516, 245, 594, 352]"
2026-01-16T22:31:00.284908,scene_6,Custom_Model,Gun,0.0010430853581055999,0.10%,NO,"[0, 621, 546, 1024]"
2026-01-16T22:31:00.284911,scene_6,Custom_Model,Gun,0.001039403141476214,0.10%,NO,"[159, 379, 560, 570]"
2026-01-16T22:31:00.284913,scene_6,Custom_Model,Gun,0.0010230467887595296,0.10%,NO,"[2, 0, 455, 402]"
2026-01-16T22:31:00.284916,scene_6,Custom_Model,Gun,0.001019380404613912,0.10%,NO,"[1121, 442, 1248, 492]"
